0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
23896.70886,-0.01301396763402931,0.21330655185935343,-0.11442266811055664,-0.19446702167894703,-4.071959036539649,-1.6463856477453536,-0.34972337174750456,-2.0015218953948484,13.694187056991536,0.4192102888686689,-0.80865424262072,0.2890418526635537,3.2327417717075524,5.315270917707608,-0.07246928818085108,-0.6058043696508608,-1.8359681258286609,71.56663119533371,0.081,309.5592281568974,279.40100491201986,-2790.7916431131207,1276.268170793888,-3015.1019569593996,-737.0502828115012,-357.55202005256456,-1771.4312495469555,30703.407608620735,-4.032318068065728,-124.03071244452217,-892.0468141809993,1654.844888267348,-5497.7733208526315,2850.6105219210276,-1264.1668884914448,-1173.6245430701892,-182.55127618415491,20068.636723103635,56.56129015737184,-279.34223439070126,37.133482140177364,-320.16909687247175,-2271.9479300172293,-417.79518965079035,2127.500037893578,-1074.5190738107613,388.3963284011834,18392.25467614964
23544.3038,0.0955468222052184,0.15166735066893872,-0.12872924974436228,-0.20947802013616618,-4.121920596744719,-1.6594758116158634,-0.3462425284189094,-2.004675354097448,13.694307387883311,-0.4913253349655893,-0.9299265538345252,0.39827145994127616,3.2574908750694807,5.490226077088867,-0.14501455666310104,-0.6089181908391756,-1.83751448419992,71.5667107084027,0.083,202.3502067164248,444.7964884302711,-2766.5136887663602,1063.1874294991505,-3227.24290396457,-745.2181259046656,-358.7180254733346,-1771.9927850695108,30703.655204532595,-27.893961148093624,-92.115393280209,-1043.4466502344378,1604.6912423780009,-5546.084220808598,2875.068130345292,-1268.65995440005,-1174.122299787829,-182.66095655852683,20068.59792349445,84.26637223724887,-194.2657993845493,-122.47140220036857,-380.7118610925273,-2404.4176982691693,-424.4534579489505,2129.837161368234,-1074.2288009095994,389.46737992850973,18392.158826271174
23003.5443,-0.0957655235820306,-0.004258329774180045,-0.12283126764654642,-0.21294031448843448,-4.177000513138307,-1.6720491856044426,-0.3427604580444113,-2.007822128492747,13.694427720771099,0.5413698043112752,-0.27190822373667256,0.5193418904298973,3.23454190785786,5.678543522763367,-0.21771782678574647,-0.6119371784426697,-1.8390249160267833,71.56679101962946,0.081,-52.094549152433444,512.2548426592152,-2681.932382941107,844.0040375406697,-3437.1303124685473,-753.111972018673,-359.8062385409771,-1772.5422729060479,30703.903147827903,44.46836282331113,75.80138705286495,-1238.903624297597,1545.0762453277355,-5594.005258944666,2898.921272165325,-1272.9455573453529,-1174.59407192691,-182.77315085518126,20068.55925600047,37.60560465010105,-77.05887029962349,-282.38056952750827,-429.0916272449625,-2541.3531717339342,-430.59691860115186,2131.7357450046275,-1073.8696313403273,390.53665592286353,18392.063143169915
22329.11392,0.020244300313299105,-0.16904736927740668,-0.10159762210785798,-0.20506408747310784,-4.236744889352975,-1.6840990334970134,-0.3392771588046803,-2.0109621961130424,13.694548056312783,-0.09001568939488205,0.37783986888051163,0.6501047233031563,3.160988966167735,5.88004143703095,-0.2904713093373844,-0.6148607985828534,-1.8404993296707632,71.56687213160353,0.084,-371.58681727093614,461.6552069046422,-2546.8204603922845,620.7816775721524,-3644.4437065837346,-760.7277111864773,-360.816011330784,-1773.079695888249,30704.15143817567,-54.52427530979712,36.30238552964185,-1462.096348077567,1476.1104046136325,-5641.492165662606,2922.1593724725426,-1277.0220589041342,-1175.0397729598465,-182.8878622709584,20068.52072056909,-63.78852392701231,63.29746992034487,-437.39972500429434,-463.756295579926,-2682.822284129407,-436.20203523873556,2133.1915145199355,-1073.4412981244404,391.60415063665005,18391.967626926886
22092.1519,0.10602758501840809,-0.2235326334662724,-0.06952147186496344,-0.1865400539131824,-4.300595038489739,-1.6956186190795002,-0.3357926288803637,-2.014095534490636,13.694668395166248,-0.5293012407574548,0.7725646173898042,0.7841117941489122,3.034854336674094,6.093609811611643,-0.36316721510669747,-0.6176885173811522,-1.8419376334934565,71.56695404691432,0.083,-226.1464334401057,336.26605629541723,-2365.5319866628943,395.43976519207877,-3848.8626104225273,-768.0612334410154,-361.74669591806173,-1773.6050368478188,30704.40007524493,53.1370842158165,-42.1930261432279,-1672.365056932331,1397.904227732783,-5688.500671364173,2944.771856358354,-1280.8878206531833,-1175.459316359023,-183.00509400272017,20068.482317147707,-49.6575302134213,211.74976919287417,-582.3098692586293,-483.15376634756416,-2828.892969173474,-441.24527149306005,2134.2001956313175,-1072.9435342834176,392.6698583222783,18391.872277623097
21903.79747,-0.07261131946298052,-0.11148975951111426,-0.03143062907187569,-0.15818081512047533,-4.367946021075152,-1.7066012061378188,-0.3323068664521352,-2.0172221211578236,13.694788737989375,-0.49514506360938,0.8403517043236189,0.914914938554987,2.855079216111365,6.317219728165812,-0.4356977548822253,-0.6204198009590622,-1.843339735856404,71.56703676815128,0.083,-54.46390857134752,193.9537305420896,-2148.1234245165665,169.67291374825982,-4050.0665480973435,-775.1084288152231,-362.5976443781166,-1774.1182786164395,30704.649058704686,-46.55026438377112,16.659971479959204,-1832.8056784117612,1310.5682221822672,-5734.986506451143,2966.748148914179,-1284.5412041692705,-1175.8526155968534,-183.12484924732104,20068.444045683715,17.42189649335589,354.8490225060598,-711.9866074108131,-485.7319397980183,-2979.633160584007,-445.7030909954907,2134.7575140559406,-1072.3760728387435,393.7337732321463,18391.77709533957
21685.06329,-0.12391833703217067,0.06799703864961176,0.006284509455840581,-0.1208867835517897,-4.4381836511560895,-1.717040058457893,-0.328819869700649,-2.0203419336469084,13.694909085440049,0.37989400222567427,0.5257557200671394,1.0334977102471585,2.620726937152945,6.548720132414979,-0.5079551394525791,-0.6230541154380097,-1.8447055451211751,71.56712029790387,0.081,29.34445115697936,79.81600795829485,-1906.4843313333615,-54.92338213121093,-4247.735043720581,-781.8651873420371,-363.3682087862551,-1774.6194040258174,30704.898388223985,43.340669804101694,26.45286411845371,-1946.1798730358594,1214.2128954591658,-5780.905401325266,2988.0776752314305,-1287.9805710291887,-1176.2195841457337,-183.24713120161584,20068.405906124513,58.27526149440827,478.90313055396166,-821.8139948857089,-470.05507102813647,-3134.9944372322025,-449.5519573773607,2134.859195510967,-1071.7386468119032,394.7958896186562,18391.68208015732
21484.55696,0.13043677832873812,0.20667766448996372,0.036041013299774965,-0.07477988027941171,-4.510689987892813,-1.7269284398256421,-0.3253316368065828,-2.023454949490172,13.695029438176146,-0.2751010629256414,0.021962562303249583,1.11968835943896,2.331724656593467,6.785978322023645,-0.5798315796064413,-0.6255909269395042,-1.8460349696492666,71.56720463876154,0.082,87.41217431070876,-9.704227886508363,-1652.3178315854123,-276.9400607261655,-4441.5476214046585,-788.3273990543858,-364.05774121777256,-1775.1083959076354,30705.148063471832,-47.4109068574155,-25.26702626190394,-2023.8810830217064,1108.9487550605618,-5826.213086388321,3008.7498604015223,-1291.2042828097037,-1176.560135478067,-183.3719430624593,20068.367898417495,5.7551120102631685,570.2812539367296,-907.6981789337103,-435.15283452154034,-3294.4629586024666,-452.7683342700436,2134.500980454005,-1071.0310039648098,395.8562017342168,18391.587232157355
21107.8481,-0.1190402896485799,0.23212658377022152,0.05023901100827981,-0.01998010488886534,-4.584832070899109,-1.736259614026985,-0.32184216595058873,-2.026561146219926,13.695149796855553,-0.25202680036055647,-0.454294067799128,1.1466280632703905,1.9921183224390469,7.026861594656197,-0.6512192861324236,-0.6280297015849434,-1.8473279178023336,71.56728979331376,0.083,-52.05519322329274,-87.07216309964463,-1397.4823691621564,-495.0146685433906,-4631.183805261982,-794.4909539852097,-364.6655937479866,-1775.5852370935859,30705.398084117245,57.50888962961796,-26.898035946565795,-2061.5695399698943,994.886308483549,-5870.865292042077,3028.754129515869,-1294.210701087598,-1176.8741830662593,-183.49928802669513,20068.330022510054,-67.85172932024008,615.2342531898596,-965.33114823917,-380.90617352824864,-3457.408529332507,-455.32868530488605,2133.67869910261,-1070.2529818193407,396.9147038312189,18391.492551420703
20998.48101,-0.12657333513599311,0.17796970214459049,0.04460406883377593,0.042741388453262225,-4.6599731849021495,-1.7450268448478514,-0.31835145531332315,-2.029660501368465,13.695270162136154,0.07380833517242283,-0.7028685556198498,1.0840723066519478,1.6093395749252335,7.269237247977097,-0.7220104698191505,-0.6303699054958094,-1.8485842979418305,71.56737576414994,0.084,33.6084123005693,-120.4311110699822,-1154.6440985301754,-707.784752089718,-4816.323119404944,-800.351742167452,-365.19111845218896,-1776.0499104153691,30705.64844982926,1.5607640863310372,12.539645303404681,-2058.673438691468,872.2361590880996,-5914.817748688286,3048.0799076658795,-1296.99818743966,-1177.1616403826997,-183.62916929118865,20068.29227834959,-17.543133055141112,605.383876419462,-990.4207452297788,-310.10345636141403,-3623.1831496273,-457.20947411324346,2132.3883196075276,-1069.4045558305606,397.9713901620827,18391.39803802837
20870.88608,-0.04288186039544777,0.08661648131887127,0.02521006959369286,0.11297728105385096,-4.735476614629102,-1.7532233960741443,-0.3148595030754683,-2.032752992468083,13.69539053467583,-0.0072031098113068456,-0.6927894763483677,0.9040870026983543,1.1919828146291276,7.51097257965076,-0.7920973414551628,-0.6326110047935843,-1.8498040184293836,71.56746255385957,0.081,-29.172147615127823,-16.997993334891937,-930.2682737645681,-913.8878578719239,-4996.645087945968,-805.9056536340379,-365.63366740569313,-1776.502398704682,30705.899160276895,-82.94531206470253,38.60439374340014,-2017.1358892270205,741.6334028458296,-5958.026186728732,3066.716619942983,-1299.5651034426678,-1177.4224208997873,-183.76159005279487,20068.25466588349,71.42326204169191,548.2430641252283,-983.543001611436,-226.12656397472747,-3791.067601960832,-458.38716432647436,2130.6258409177085,-1068.4857322517246,399.02625497918086,18391.303692061385
20870.88608,0.09528471467892648,-0.02917173737857015,0.0006687513425221066,0.1904604369923409,-4.810705644807134,-1.7608425314917997,-0.31136630741767013,-2.035838597051079,13.695510915132463,0.05430649266008562,-0.47310098919922583,0.5996353987463378,0.7487856104744608,7.749934887341649,-0.8613721118291565,-0.6347524655997079,-1.8509869876265044,71.56755016503207,0.083,33.48512336634887,74.3342015910364,-705.2088367973475,-1111.9615323968317,-5171.8292349974545,-811.1485784179075,-365.9925926837986,-1776.9426847932032,30706.150215129157,3.7849704588515998,12.01747809004349,-1941.5006044411557,603.9096682313781,-6000.446336565166,3084.6536914385806,-1301.909810673395,-1177.6564380899472,-183.8965535083538,20068.217185059162,87.04786779762337,456.341638428224,-946.7813416161508,-132.2752314411196,-3960.324864374333,-458.83821957592215,2128.387321354741,-1067.4965767087533,400.0792925349404,18391.20951360075
20597.46835,0.0927956869447587,-0.1472523293711252,-0.020013479304144766,0.2745180527510876,-4.885012561127432,-1.7678775148867325,-0.30787186652059845,-2.038917292649754,13.695631304163943,0.12114695035692565,-0.1393056565024755,0.19669696544970083,0.288485531384874,7.9839914687142155,-0.9297269917297292,-0.6367937540356903,-1.8521331138947341,71.56763860025691,0.085,-48.55361647361957,3.0567181447724536,-461.5235544567415,-1300.6433221712393,-5341.5550846718215,-816.0764065519936,-366.26724636180063,-1777.3707515126375,30706.40161405508,97.8769222297538,-36.76847086379999,-1845.1333397251638,459.9206928793999,-6042.033928599356,3101.88054724409,-1304.0306707086306,-1177.86360542556,-184.03406285473454,20068.179835824005,-90.7573152802003,345.16940498616776,-882.8863805086503,-31.836715017228215,-4130.217914909046,-458.5391034929497,2125.6690567309006,-1066.437392318243,401.13049708176317,18391.115502727487
20421.26582,0.07977480387905063,-0.22873712070156035,-0.02622403793504586,0.36282715087284484,-4.957705653137246,-1.7743216100448693,-0.30437617856491317,-2.0419890567964,13.69575170242814,0.14555326800799487,0.21271284916171607,-0.2677929132461956,-0.180179853715833,8.211009621432895,-0.9970541919455344,-0.6387343362228862,-1.8532423055956693,71.56772786212352,0.081,-50.04461637014692,-74.6445899923101,-211.6968052988783,-1478.570773701955,-5505.502161081457,-820.6850280692466,-366.45698051501654,-1777.786581694678,30706.65335672369,-35.36394037408779,-65.76836765373746,-1736.8237509470205,310.5222144245581,-6082.744693233073,3118.386612450931,-1305.926045125153,-1178.0438363790292,-184.174121288781,20068.142618125392,-1.0414384544236555,221.8711192806677,-794.8837324337999,72.0130498663317,-4300.009731606211,-457.4669193236724,2122.4680418459106,-1065.3085415694557,402.1798628720365,18391.021659522616
20524.55696,-0.0029879017795600565,-0.22782576021604556,-0.010655943003036452,0.4527808952702629,-5.028082211347845,-1.7801680807521225,-0.300879241731279,-2.0450538670233174,13.695872110582943,0.17466719097381117,0.4912120733550973,-0.7559468121695814,-0.6484729759039731,8.42885664316211,-1.0632459232651266,-0.6405736782828919,-1.8543144710908082,71.56781795322136,0.083,56.2561910893485,7.868478737826557,30.97990759573395,-1644.3814334957776,-5663.349988338779,-824.9703330025885,-366.5611472187457,-1778.1901581710113,30706.905442803996,-90.66785904446476,-43.57132401915718,-1611.286508701222,156.56997050152586,-6122.5343608680805,3134.1613121505106,-1307.5942954997317,-1178.1970444227654,-184.31673200735855,20068.105531910744,90.40068772614376,80.09624607950732,-686.2442948407024,176.54341108318272,-4468.963292507062,-455.60235102060824,2118.784852205856,-1064.1103869516355,403.22738415817304,18390.927984067148
20482.02532,-0.02678315275884284,-0.10332329146141205,0.0187841480688725,0.542672238993223,-5.095439526270499,-1.7854101907944135,-0.29738105420036076,-2.0481117008628047,13.695992529286237,-0.3482167109165069,0.4976312515883682,-1.2192118205662514,-1.1076562662558473,8.63539983156631,-1.1281943964771455,-0.6423112463370753,-1.8553495187417477,71.5679088761399,0.083,-60.05133656956128,140.39889791461752,280.099599012215,-1796.712848059514,-5814.7780905561885,-828.9282113849697,-366.5790985482943,-1778.5814637733376,30707.157871965035,78.18265820864563,37.362271528820955,-1466.3309504923368,-1.0803012550454696,-6161.358661906144,3149.1940714342436,-1309.0337834091608,-1178.3231430291598,-184.46189820730763,20068.068577127444,59.75179294267937,-83.90500007952147,-560.5502860044842,279.1350373329735,-4636.34157565285,-452.93081114052427,2114.6247919211123,-1062.8432909540588,404.2730551925744,18390.834476442098
20530.63291,0.02633337347542914,0.09330865921174462,0.05037929222730868,0.6310259582637313,-5.159074888416473,-1.7900412039576714,-0.2938816141528095,-2.05116253584716,13.6961129591959,0.5679041550561603,-0.05854906222092107,-1.5647843689788514,-1.5489921558476958,8.828506484309933,-1.191791822370244,-0.6439465065069048,-1.8563473569100575,71.56800063346857,0.085,-10.380677834625523,153.9024829500852,551.3942379164189,-1934.2025638999662,-5959.465991846115,-832.5545532493088,-366.51018758615686,-1778.9604803261404,30707.41064387581,-61.5197711707187,93.25506257651634,-1302.776861376396,-161.5728632104897,-6199.173326749029,3163.4743153935533,-1310.2428704302201,-1178.4220456706123,-184.60962308549705,20068.031753722895,-65.57790480838831,-251.61589297387684,-421.38392420028276,377.1685973153677,-4801.407559084796,-449.43873448759604,2109.9941873494267,-1061.5076160659844,405.3168702276426,18390.741136728488
20512.40506,0.05645751250148403,0.20945695240882672,0.07241254641889996,0.7163668293037954,-5.218285588297034,-1.79405438402781,-0.2903809197693043,-2.0542063495086818,13.696233400969824,-0.8060576732205916,-0.4647786104014592,-1.6828405368722166,-1.9637430757558643,9.006043899057456,-1.2539304117330343,-0.6454789249138622,-1.8573078939572487,71.56809322779682,0.081,38.51455938856611,55.051971526829234,845.2409001321466,-2055.446707234634,-6097.093216320938,-835.8452486285489,-366.35376621836537,-1779.3271908504116,30707.66375820536,-26.424243786567988,89.38445814600146,-1125.1589177971355,-324.0519777301438,-6235.934085798501,3176.9914691198483,-1311.2199181396738,-1178.4936658195443,-184.75990983876,20067.995061644477,-73.9566637904264,-397.8978901212204,-272.3274277032367,468.0247597300166,-4963.424220844156,-445.1125558659516,2104.8993648485257,-1060.1037247766592,406.3588235157719,18390.647965007334
20494.17722,-0.1022853397191828,0.1041833256765142,0.0744625302657255,0.7972196283354274,-5.2723689164234555,-1.797442994790748,-0.2868789692305012,-2.0572431193796588,13.69635385526588,1.0301374453667256,-0.11093871412667614,-1.4908134406299214,-2.3428099445191126,9.165879373473265,-1.3145023753540994,-0.6469079676794298,-1.858231038244891,71.56818666171414,0.079,80.57632180838229,-76.4586924475427,1152.9443394869345,-2158.8757231237014,-6227.339288093071,-838.7961875556409,-366.1091664368166,-1779.681598261233,30707.917214622692,3.0264305899932857,42.94042657751691,-946.1914223493611,-487.6619071793418,-6271.596669456323,3189.734957704538,-1311.9632881143207,-1178.537916948333,-184.91276166397637,20067.95850083961,24.892865267880026,-501.8482928093553,-116.91489855302643,549.0841932765866,-5121.654538972151,-439.9387100797773,2099.346650776177,-1058.6319795753602,407.3989093093862,18390.55496135964
20311.89873,0.16896237058552438,-0.14536489195093136,0.05193504280951196,0.8714642028628088,-5.320622163306998,-1.8002003000324103,-0.2833757607170649,-2.0602728229923906,13.69647432274195,0.5054946993601726,0.39826072102163657,-1.0209840320264267,-2.6761828083054793,9.305880205221815,-1.3733999240220784,-0.6482331009250196,-1.8591166981345384,71.56828093780992,0.083,-99.1640695572153,-181.53593695714767,1464.3927771011406,-2242.8786363380596,-6349.883731274935,-841.403260063496,-365.7757150081094,-1780.0237106990157,30708.17101279684,19.34801952235994,-15.36709534104493,-760.8118834100329,-651.5469139234224,-6306.116808124272,3201.694206239043,-1312.4713419309362,-1178.5547125293815,-185.0681817579828,20067.92207125567,37.62886123780258,-578.9741940050619,41.58943328969093,617.7409157292385,-5275.374840584546,-433.903631933205,2093.3423714901073,-1057.0927429513276,408.4371218608616,18390.46212586644
20542.78481,-0.007920765535190277,-0.1853569713918115,0.0039082811150194,0.9346035650425443,-5.362342619458939,-1.8023195635387133,-0.27987129240964803,-2.063295437879191,13.69659480405593,-1.3631889960663321,0.4988023035848315,-0.3323383050120692,-2.955630911862171,9.423913691967599,-1.4305152685256393,-0.649453790772127,-1.8599647819877458,71.56837605867366,0.082,117.62356292594245,-293.51191218640565,1769.8671796792198,-2305.8444716485883,-6464.406069978923,-843.6623561850682,-365.3527386988203,-1780.3535363041617,30708.425152396805,-19.761931983173692,-65.41735513285994,-558.8326996159537,-814.6905831997099,-6339.450232204104,3212.858639814781,-1312.742441166294,-1178.5439660351146,-185.22617331763382,20067.885772840065,54.94535412144978,-663.1521425903854,200.27908264868773,671.4423411601658,-5423.914849095105,-426.99375623039924,2086.8928533480635,-1055.4863773938303,409.4734554226146,18390.369458608737
