0,1,2
-2.486900875,3.651201212,29.29161781
-2.032737544,3.640017218,28.63418827
-1.61351649,3.616696693,28.0024709
-1.227371944,3.585832186,27.3949974
-0.87226494,3.551266756,26.81027994
-0.546048005,3.516190093,26.24687525
-0.246518145,3.483229046,25.70342645
0.028540548,3.45453072,25.17868826
0.281323273,3.431837529,24.67153997
0.513978649,3.416554031,24.18098989
0.728589399,3.409805835,23.70617387
0.927158554,3.412491085,23.24635036
1.111600223,3.425325138,22.80089331
1.283734127,3.448879112,22.36928429
1.445283176,3.483612945,21.95110447
1.597873495,3.529903582,21.54602719
1.743036359,3.588068866,21.15381132
1.882211622,3.658387639,20.77429578
2.01675224,3.741116507,20.40739522
2.147929607,3.836503664,20.05309696
2.276939391,3.944800121,19.71145918
2.404907707,4.066268619,19.38261043
2.532897403,4.201190449,19.06675021
2.661914302,4.349870383,18.7641509
2.792913323,4.512639796,18.4751606
2.926804249,4.689858167,18.20020726
3.064457171,4.881912865,17.93980369
3.20670743,5.089217296,17.69455368
3.35436,5.312207321,17.46515901
3.508193194,5.551335813,17.25242734
3.668961641,5.807065216,17.057281
3.837398402,6.07985787,16.88076635
4.014216116,6.370163849,16.72406386
4.200107057,6.678405933,16.58849841
4.395741961,7.00496141,16.47554975
4.601767458,7.350140251,16.38686268
4.818801932,7.714159219,16.32425643
5.047429598,8.097111412,16.28973268
5.288192565,8.498930767,16.28548138
5.541580681,8.919351173,16.31388332
5.808018878,9.357859773,16.3775083
6.087851769,9.813644262,16.47910737
6.381325251,10.28553424,16.62159708
6.688564928,10.77193708,16.808034
7.009551206,11.270769,17.04157694
7.344090984,11.77938304,17.32543425
7.691786036,12.29449573,17.66279354
8.051998434,12.81211715,18.05673018
8.423813517,13.32748641,18.51009445
8.806001265,13.83502061,19.0253727
9.196977466,14.32828323,19.60452369
9.594766395,14.79998054,20.24879019
9.996967347,15.24199566,20.95848937
10.40072789,15.64547023,21.73278792
10.80272724,16.00094336,22.56947182
11.19917357,16.29855618,23.46472433
11.58581922,16.52832724,24.41292992
11.95799821,16.68049927,25.40652733
12.31068857,16.74595023,26.43593123
12.63860295,16.71665567,27.48955179
12.93630778,16.58617743,28.55392976
13.1983698,16.35014657,29.61400399
13.41952608,16.00670065,30.65351568
13.5948707,15.55683136,31.65554148
13.72004872,15.00459996,32.60313173
13.7914455,14.3571847,33.48001487
13.80635858,13.62473799,34.27131663
13.76313889,12.82004913,34.96423494
13.66128963,11.95802919,35.54861128
13.50151423,11.05505473,36.01734785
13.28570838,10.12822476,36.36663318
13.01689647,9.194590778,36.59596297
12.69911663,8.270426639,36.70796017
12.33726348,7.370592656,36.70802273
11.93690047,6.508037214,36.60384169
11.50405508,5.693459678,36.4048404
11.04501057,4.935140585,36.12158812
10.5661065,4.238927589,35.76523508
10.07355816,3.608353728,35.34700635
9.573302047,3.044856488,34.87778019
9.070871763,2.548063917,34.36776309
8.57130581,2.116115692,33.82626337
8.079086363,1.745991235,33.26155603
7.598106464,1.43382369,32.68082642
7.131661878,1.175184667,32.09017701
6.68246323,0.965330692,31.49468103
6.252663937,0.79940772,30.89846775
5.84389962,0.672613702,30.30482631
5.457335158,0.58032205,29.71631732
5.093716068,0.518170342,29.13488437
4.753421495,0.482119434,28.56195963
4.436516699,0.468488386,27.99856013
4.142803535,0.473970137,27.44537277
3.871867749,0.495632542,26.90282752
3.62312243,0.530908652,26.37115878
3.39584723,0.577579502,25.85045592
3.189223202,0.633751965,25.3407041
3.002363304,0.69783383,24.84181653
2.834338743,0.768507523,24.35365956
2.684201409,0.844703753,23.87607187
2.551002723,0.925575874,23.40887885
2.433809234,1.01047553,22.95190312
2.331715319,1.098929974,22.50497214
2.243853335,1.19062127,22.06792365
2.169401552,1.285367479,21.64060935
2.107590178,1.383105855,21.22289749
2.057705775,1.483878026,20.81467472
2.019094313,1.587817048,20.41584735
1.991163117,1.695136253,20.02634245
1.9733819,1.806119733,19.64610885
1.965283073,1.921114358,19.27511821
1.966461492,2.040523156,18.91336626
1.976573793,2.164799927,18.56087428
1.995337402,2.294444947,18.21769101
2.022529351,2.43000162,17.88389477
2.05798494,2.572053945,17.55959623
2.101596379,2.72122466,17.24494148
2.153311377,2.878173935,16.94011581
2.213131769,3.043598468,16.64534798
2.281112192,3.218230861,16.36091519
2.357358813,3.402839125,16.08714879
2.442028115,3.598226151,15.82444075
2.535325735,3.805229009,15.57325101
2.637505306,4.024717846,15.33411576
2.748867299,4.257594202,15.10765677
2.869757811,4.504788547,14.89459178
3.000567158,4.767256597,14.6957461
3.141728341,5.045974361,14.51206539
3.293715092,5.341931195,14.34462974
3.457039572,5.656120813,14.19466906
3.632249385,5.989529373,14.06357961
3.819923857,6.343120295,13.95294177
4.020669339,6.717815138,13.86453878
4.235113169,7.114469436,13.80037589
4.463896263,7.533843309,13.76270008
4.707663602,7.976564957,13.7540187
4.967052689,8.443087131,13.77711731
5.242679127,8.933634486,13.83507425
5.535119147,9.448141677,13.93127116
5.84488826,9.986180503,14.06939618
6.172416,10.5468764,14.25343948
6.518015621,11.1288129,14.48767445
6.881848659,11.72992511,14.77662309
7.263883889,12.3473833,15.12500018
7.663850321,12.97746915,15.53763024
8.08118435,13.61544825,16.01933279
8.51497166,14.25544687,16.57476875
8.963884296,14.89033848,17.20824448
9.426115174,15.51165629,17.92346733
9.899312098,16.10954273,18.7232532
10.38051499,16.67275612,19.60918688
10.86610097,17.18875375,20.58124374
11.35174327,17.64387268,21.63738707
11.83239071,18.02362772,22.77316463
12.30227582,18.31314164,23.98133692
12.75495929,18.49771404,25.25157866
13.18341831,18.56351911,26.5703037
13.58018408,18.49841264,27.92065919
13.93753175,18.29279609,29.28274301
14.24772023,17.94047645,30.63407143
14.50327538,17.43943539,31.95031339
14.69730264,16.79241662,33.20626923
14.82381066,16.00724229,34.37704151
14.87802165,15.09678881,35.43930794
14.85664316,14.07858622,36.37258174
14.75807602,12.97404928,37.1603331
14.58253767,11.80739698,37.79085233
14.33208784,10.60435961,38.25776362
14.01055243,9.390801663,38.5601404
13.62335225,8.191395926,38.70222556
13.17725214,7.028471985,38.69280722
12.68005285,5.92113158,38.54433878
12.14025215,4.884681617,38.27191319
11.5667011,3.930392469,37.89220286
10.96827946,3.065551917,37.42246312
10.35360832,2.293758071,36.87967248
9.73081261,1.61538127,36.27985326
9.107339381,1.02812341,35.63758831
8.489832619,0.527610714,34.96572632
7.884060838,0.107968948,34.27525212
7.294890775,-0.23765445,33.57528926
6.72629902,-0.516642382,32.87319993
6.181412873,-0.736543208,32.17474888
5.662572041,-0.904788219,31.4843026
5.171403818,-1.028485137,30.80504131
4.708905449,-1.114277427,30.13916715
4.275528682,-1.168257917,29.48809746
3.871262792,-1.195925433,28.85263685
3.495713387,-1.202173927,28.23312517
3.148175251,-1.191305204,27.62956094
2.827698194,-1.167057641,27.04170161
2.533145504,-1.132645349,26.46914297
2.263244914,-1.09080301,25.91138036
2.01663237,-1.043833191,25.36785473
1.79188904,-0.993653755,24.8379861
1.587572124,-0.941843764,24.32119716
1.402240067,-0.889686818,23.81692902
1.234472822,-0.838211213,23.3246511
1.08288776,-0.788226603,22.84386652
0.946151832,-0.740357065,22.37411448
0.822990504,-0.695070632,21.91497027
0.712193985,-0.652705425,21.46604398
0.612621164,-0.613492603,21.02697818
0.523201686,-0.577576372,20.59744521
0.442936483,-0.545031302,20.17714423
0.370897077,-0.515877235,19.76579825
0.306223917,-0.490092003,19.36315135
0.248123968,-0.467622242,18.96896605
0.195867746,-0.448392488,18.58302098
0.148785956,-0.432312811,18.20510882
0.10626586,-0.419285146,17.83503445
0.067747487,-0.409208519,17.47261344
0.032719778,-0.401983331,17.11767067
0.00071673,-0.397514824,16.77003928
-0.028686414,-0.395715884,16.4295597
-0.055876864,-0.396509279,16.09607888
-0.081207871,-0.399829427,15.76944972
-0.105002154,-0.405623807,15.44953052
-0.127555174,-0.41385406,15.13618462
-0.149138232,-0.424496871,14.82928006
-0.170001402,-0.437544679,14.5286894
-0.190376292,-0.453006258,14.23428953
-0.210478637,-0.470907237,13.9459616
-0.230510744,-0.491290568,13.66359097
-0.250663784,-0.51421699,13.38706721
-0.271119954,-0.539765513,13.11628422
-0.292054509,-0.568033948,12.85114028
-0.313637695,-0.5991395,12.59153826
-0.336036579,-0.633219441,12.33738585
-0.359416798,-0.670431888,12.08859583
-0.38394424,-0.710956686,11.84508643
-0.409786674,-0.754996426,11.60678174
-0.437115334,-0.802777595,11.37361226
-0.466106483,-0.854551875,11.14551549
-0.496942959,-0.910597613,10.92243663
-0.529815721,-0.971221442,10.70432948
-0.564925411,-1.036760103,10.49115742
-0.602483939,-1.107582439,10.28289457
-0.642716106,-1.184091597,10.07952719
-0.685861277,-1.266727434,9.881055315
-0.732175129,-1.355969142,9.687494615
-0.781931441,-1.452338073,9.498878619
-0.83542401,-1.556400812,9.315261327
-0.892968622,-1.66877245,9.136720219
-0.954905154,-1.790120088,8.963359774
-1.021599783,-1.921166542,8.795315665
-1.093447297,-2.062694252,8.632759487
-1.170873554,-2.215549343,8.475904469
-1.254338049,-2.380645807,8.325012012
-1.344336607,-2.558969801,8.180399263
-1.441404199,-2.751583841,8.042448173
-1.546117853,-2.959631,7.911615684
-1.659099652,-3.184338772,7.788445868
-1.781019785,-3.427022494,7.673583854
-1.912599581,-3.689088049,7.567792135
-2.054614526,-3.972033749,7.471969002
-2.207897094,-4.277450528,7.387170331
-2.373339354,-4.60702039,7.31463427
-2.551895167,-4.962512261,7.255809564
-2.744581779,-5.345774337,7.21238795
-2.952480559,-5.758721902,7.18634079
-3.176736595,-6.203319533,7.179960283
-3.418556758,-6.681555991,7.195905411
-3.679205658,-7.195409556,7.237252743
-3.959998957,-7.746801955,7.30755157
-4.262293222,-8.337537745,7.410882842
-4.58747141,-8.969225996,7.551920469
-4.936922837,-9.643180534,7.735992858
-5.312016318,-10.36029456,7.969141385
-5.714064944,-11.12088531,8.258171107
-6.144280578,-11.92450389,8.610686419
-6.603716392,-12.76970716,9.035103636
-7.093195103,-13.65378775,9.540627202
-7.613221012,-14.57246239,10.13717497
-8.163873954,-15.51952115,10.8352333
-8.744683928,-16.48644629,11.64561972
-9.354486134,-17.46201746,12.57912836
-9.991257821,-18.4319304,13.64603273
-10.65194066,-19.37846983,14.85542316
-11.33225602,-20.28029494,16.214364
-12.02652417,-21.1124059,17.72687287
-12.72750406,-21.84638238,19.39274602
-13.42627572,-22.45098388,21.20629274
-14.11219201,-22.89319803,23.15508323
-14.77293039,-23.13979498,25.2188654
-15.39467531,-23.15939081,27.36884973
-15.96245665,-22.92494149,29.56758465
-16.46065867,-22.41648353,31.76963846
-16.87369438,-21.62382677,33.92323771
-17.18681609,-20.54882258,35.9728922
-17.38700476,-19.20679119,37.86287147
-17.46385619,-17.626751,39.54120581
-17.41036634,-15.85023877,40.96372614
-17.22351803,-13.92873607,42.09757876
-16.90458908,-11.91996999,42.92368746
-16.45913611,-9.883574921,43.43779526
-15.89665321,-7.876715283,43.64996756
-15.22994898,-5.950257169,43.58270629
-14.47432141,-4.145937069,43.26804953
-13.64662969,-2.494760047,42.74415302
-12.76436288,-1.016629094,42.05185634
-11.84479093,0.278981057,41.23164487
-10.90425838,1.39160545,40.3212712
-9.957652847,2.327956735,39.35414173
-9.01805459,3.099977524,38.35844238
-8.096553169,3.723003713,37.35688858
-7.202204782,4.214181626,36.36694277
-6.342098176,4.59120563,35.40133772
-5.521496716,4.871384689,34.46876355
-4.744027563,5.071008046,33.57460783
-4.011894132,5.204960494,32.72167191
-3.326093682,5.286531815,31.91081669
-2.686627284,5.327367542,31.14151444
-2.092694062,5.337515721,30.4123005
-1.542865121,5.325533495,29.72112922
-1.035235356,5.298626438,29.06564467
-0.5675531,5.262801486,28.44337916
-0.137328744,5.223020526,27.851893
0.258075807,5.183346739,27.28886809
0.621374731,5.147079205,26.75216635
0.95530069,5.116873704,26.23986216
1.262559912,5.09484918,25.75025626
1.54579795,5.08268032,25.28187693
1.807574346,5.081677214,24.83347295
2.050344614,5.092853335,24.4040016
2.276448213,5.116983073,23.99261417
2.488101292,5.154650144,23.59864065
2.687393263,5.206287967,23.22157481
2.876286352,5.272213047,22.86106027
3.056617414,5.352652276,22.51687818
3.230101437,5.447764919,22.18893663
3.398336263,5.557659854,21.8772618
3.562807976,5.682408851,21.58199106
3.724896869,5.822055949,21.30336751
3.885883467,5.976623613,21.04173627
4.046954432,6.146115825,20.7975419
4.209208179,6.330518327,20.57132706
4.373659984,6.52979617,20.36373199
4.541246433,6.743888696,20.17549463
4.71282908,6.972701981,20.00745108
4.889197174,7.216098815,19.86053613
5.071069359,7.473886154,19.73578348
5.259094215,7.745800105,19.63432525
5.453849568,8.031488382,19.55739049
5.655840435,8.330490264,19.50630198
5.86549556,8.642214095,19.48247086
6.083162453,8.965912437,19.48738855
6.309100868,9.300655056,19.52261509
6.543474695,9.645300072,19.58976323
6.786342257,9.998463778,19.69047735
7.037645073,10.35848981,19.82640636
7.297195164,10.72341857,19.99916981
7.564661084,11.09095821,20.21031625
7.839552938,11.45845867,20.46127317
8.121206794,11.82289093,20.75328799
8.40876893,12.1808334,21.0873602
8.701180569,12.52846826,21.46416455
8.997164155,12.8615916,21.88396674
9.295211617,13.17563811,22.34653283
9.593576346,13.46572646,22.85103549
9.89026977,13.7267257,23.39596059
10.18306407,13.9533464,23.97901897
10.46950233,14.14025694,24.59706953
10.74691759,14.28222513,25.2460603
11.01246174,14.37428283,25.9209949
11.26314531,14.41190934,26.61593204
11.49588833,14.3912267,27.3240247
11.70758204,14.30919765,28.03760453
11.89516051,14.16381433,28.74831454
12.05568003,13.95426553,29.44728945
12.18640395,13.68106809,30.1253803
12.28488908,13.34614997,30.77341444
12.34906974,12.95287409,31.38247905
12.37733493,12.50599603,31.94421203
12.368594,12.01155313,32.45108271
12.3223268,11.47668828,32.89664374
12.23861493,10.90941731,33.27573734
12.11815167,10.3183537,33.58464191
11.96222979,9.712408239,33.8211501
11.77270765,9.100482897,33.98457486
11.55195561,8.491178489,34.07568613
11.30278574,7.892533308,34.09658597
11.02836904,7.311806521,34.05053464
10.73214472,6.755315361,33.94174248
10.41772629,6.228330189,33.77514353
10.08880909,5.735026606,33.55616686
9.749082901,5.278489871,33.29051765
9.40215328,4.860763892,32.98398029
9.051473658,4.4829351,32.64224952
8.700289642,4.145241131,32.27079407
8.351596128,3.847194314,31.87475374
8.008107006,3.587711225,31.45886854
7.672236698,3.365240996,31.02743682
7.346092317,3.177886552,30.58429795
7.031475001,3.023515132,30.13283522
6.729888861,2.899855478,29.67599391
6.442555907,2.804580561,29.21631028
6.170435452,2.735375842,28.75594751
5.914246615,2.689993687,28.29673542
5.674492694,2.666295086,27.84021137
5.451486398,2.662280144,27.38766044
5.245375096,2.676108898,26.94015354
5.056165423,2.706114031,26.4985826
4.883746753,2.750807003,26.06369236
4.727913177,2.808878938,25.63610861
4.588383766,2.879197479,25.21636289
4.464820981,2.960800648,24.80491397
4.356847185,3.052888553,24.40216622
4.264059245,3.154813687,24.00848538
4.186041322,3.266070316,23.62421208
4.122375892,3.386283467,23.24967336
4.072653134,3.515197779,22.88519264
4.036478805,3.652666484,22.53109849
4.013480718,3.798640656,22.18773228
4.003313965,3.953158823,21.85545527
4.005664993,4.116336951,21.53465503
4.020254654,4.288358814,21.22575161
4.046840325,4.469466678,20.92920348
4.085217196,4.659952197,20.64551341
4.135218788,4.860147425,20.37523433
4.196716767,5.070415771,20.11897532
4.269620096,5.291142775,19.87740764
4.353873558,5.522726468,19.65127095
4.449455644,5.765567115,19.44137956
4.556375813,6.020056149,19.24862874
4.674671106,6.286564012,19.07400101
4.804402036,6.565426648,18.91857212
4.945647754,6.856930415,18.78351678
5.098500369,7.161295102,18.6701136
5.26305835,7.478654802,18.57974915
5.439418947,7.809036395,18.51392066
5.627669402,8.152335374,18.47423664
5.827877007,8.508288908,18.4624152
6.040077748,8.876445983,18.48027906
6.264263487,9.256134719,18.52974642
6.500367533,9.646426839,18.61281684
6.748248641,10.04610008,18.73155089
7.007673232,10.45359853,18.88804243
7.278296092,10.86699276,19.08438233
7.559639398,11.28394,19.32261216
7.85107063,11.70164755,19.60466704
8.151779375,12.11684039,19.93230621
8.46075388,12.52573719,20.30703116
8.776757887,12.92403734,20.72999108
9.098308755,13.30692354,21.20187587
9.423658193,13.6690842,21.72279994
9.750777031,14.00476037,22.29217888
10.07734527,14.30782107,22.9086017
10.40075015,14.57187183,23.56970989
10.71809342,14.79039821,24.2720867
11.02620998,14.95694464,25.01116747
11.32169994,15.06532748,25.78118323
11.60097503,15.10987661,26.57514675
11.86032008,15.08569604,27.38489217
12.09596998,14.98893149,28.20117682
12.30420032,14.81702844,29.0138506
12.48142918,14.56896075,29.81209323
12.62432716,14.2454116,30.58471318
12.72992981,13.84888572,31.32049857
12.79574702,13.3837395,32.00859845
12.81986354,12.85611445,32.63891722
12.80102259,12.2737773,33.20248636
12.73868907,11.6458665,33.69179727
12.63308529,10.9825637,34.10106087
12.48519829,10.29470969,34.4263821
12.29675659,9.593392525,34.66583385
12.07017797,8.889536819,34.81942926
11.80849203,8.193521763,34.8890001
11.51524144,7.51485199,34.8779935
11.19436924,6.861898153,34.79120957
10.85009794,6.241718392,34.63450182
10.48680748,5.659961199,34.41446444
10.10891804,5.120846035,34.13812773
9.720782694,4.627211326,33.81267907
9.326593632,4.180616399,33.44522183
8.930304447,3.781482276,33.04257971
8.535569603,3.429256523,32.61114882
8.14570105,3.122588625,32.15679619
7.763641074,2.85950468,31.68480028
7.391949796,2.637572753,31.19982738
7.032805279,2.454052927,30.7059369
6.688014062,2.306028412,30.20660832
6.359029847,2.190516158,29.70478328
6.046978212,2.104556951,29.20291705
5.752685454,2.045286068,28.70303461
5.476709819,2.009986361,28.20678757
5.219373788,1.996125951,27.7155094
4.980796248,2.001382906,27.23026697
4.76092369,2.023659252,26.75190743
4.559559845,2.061086275,26.2810998
4.376393144,2.112023589,25.81837117
4.211022017,2.175052893,25.36413782
4.062977663,2.248968306,24.91873148
3.93174429,2.33276441,24.48242135
3.81677695,2.425622791,24.05543237
3.717517017,2.52689786,23.63796029
3.633405456,2.636102514,23.2301842
3.563894056,2.752894029,22.83227684
3.508454807,2.877060502,22.44441328
3.466587611,3.008507951,22.06677824
3.437826477,3.147248317,21.69957257
3.421744422,3.29338828,21.34301892
3.417957205,3.447118943,20.9973671
3.426126054,3.608706342,20.66289921
3.445959507,3.778482665,20.33993461
3.477214508,3.956838097,20.02883513
3.519696821,4.144213145,19.73001039
3.573260864,4.34109129,19.44392338
3.637809019,4.547991789,19.17109648
3.713290462,4.765462426,18.91211785
3.799699526,4.994072012,18.6676482
3.89707362,5.234402377,18.43842812
4.005490683,5.487039625,18.22528572
4.125066138,5.752564336,18.02914473
4.255949299,6.031540447,17.85103287
4.398319162,6.324502459,17.6920904
4.552379485,6.631940621,17.55357869
4.718353047,6.954283734,17.43688846
4.896474966,7.29187917,17.34354756
5.0869849,7.644969706,17.27522761
5.290117992,8.013666815,17.23374912
5.506094354,8.397920026,17.22108432
5.735106917,8.797482074,17.23935693
5.977307419,9.211869618,17.29083763
6.232790368,9.640319505,17.37793426
6.501574779,10.08174073,17.50317496
6.783583571,10.53466253,17.66918302
7.078620518,10.99717957,17.87864113
