x,y,z
-2.345089229972844,3.912023433483802,0.0269247710855748
-2.53998936362375,3.82858616008109,0.0261098869949354
-2.730412098087192,3.73462535533872,0.025380822709707
-2.915838369116894,3.630273150555501,0.0247298407386162
-3.095759136650828,3.51568967321782,0.024123651581766
-3.269673184741574,3.3910621865939885,0.0235316292226432
-3.437081121035685,3.256603593257977,0.0229860678151585
-3.59749649995209,3.112553844740736,0.0225033294607498
-3.750449213730098,2.959179500840009,0.0220777339727138
-3.8954854879266874,2.7967737201078737,0.0216817789156716
-4.032166092266257,2.625655223735102,0.0212915763816618
-4.160061533915239,2.4461669341355003,0.0209356011169163
-4.278761492128444,2.258676462744375,0.0206271897154145
-4.3878777377035,2.063574870155381,0.0203625689560067
-4.487044130589596,1.861276653154321,0.0201210465169372
-4.575915511374691,1.652218638813188,0.0198828645310038
-4.654163481678912,1.4368585867996195,0.0196705082273809
-4.721483635957711,1.215675099022807,0.01949544631166
-4.777598630592365,0.989165293538337,0.0193568313999477
-4.822258187702276,0.7578447643399104,0.0192418359090732
-4.855238802712914,0.5222468850744441,0.0191315904600526
-4.876340059521655,0.2829204639373527,0.0190391048978755
-4.885387882449493,0.0404308199159383,0.0189760737719401
-4.882238939210524,-0.2046447122493921,0.0189452371154246
-4.866780753589165,-0.4517172047939646,0.0189419149286124
-4.83893170544006,-0.7001861369280198,0.0189540071788925
-4.798639982214546,-0.949442067036368,0.0189753044426548
-4.745880551176832,-1.1988658744583112,0.0190193879561358
-4.680659751502184,-1.4478307601559337,0.0190922601577396
-4.603016803150828,-1.6957072950550416,0.0191955763264376
-4.5130238068782464,-1.9418634308546112,0.0193266726289141
-4.410785744235546,-2.1856645000259527,0.0194785661195668
-4.296439900679947,-2.42647540722937,0.0196428847744196
-4.170151901178289,-2.6636625160253304,0.0198277614906047
-4.032117915509719,-2.8965893875853563,0.0200442740294323
-3.882566393701776,-3.124627459787094,0.0202985661589416
-3.721758054597,-3.347156637143793,0.0205919555631294
-3.549985885851787,-3.5635652908061304,0.0209209338419519
-3.367575143936834,-3.773250258561405,0.021277166511324
-3.174882286299442,-3.975618302232884,0.021649490170061
-2.972287505410921,-4.170090485252406,0.0220470746234394
-2.760200188216015,-4.356094677710694,0.0224881351384184
-2.539057925085761,-4.5330773864286265,0.0229842287848145
-2.30932589561574,-4.700505266063555,0.0235402971733008
-2.0714968686280777,-4.857865119107699,0.024154666455403
-1.8260912021696505,-5.004663895889503,0.0248190473235028
-1.5736566137398418,-5.1404288209571245,0.0255191015913685
-1.314757307615006,-5.264711412571358,0.0262652912683803
-1.0499797239559028,-5.377082594582133,0.0270786708448598
-0.7799329786007962,-5.477139608447205,0.0279701079999305
-0.5052446537740036,-5.564509535930811,0.0289476691470952
-0.2265607980867738,-5.638849299103223,0.0300166194342337
0.0554540734617361,-5.699845660340558,0.0311794227435991
0.3401174552926715,-5.747215428987019,0.0324363555957503
0.6267395161640699,-5.780708309078535,0.0338019444346998
0.9146125874501418,-5.800100329942861,0.0352908551706273
1.2030179971600174,-5.805201492813417,0.0369151842763383
1.4912309292488306,-5.795858616139095,0.0386892237391948
1.7785204236200125,-5.771955335584346,0.0406294610611283
2.0641493761243046,-5.733412104029083,0.042754579258635
2.3473745385587863,-5.680186191568889,0.0450854568627676
2.627453440872765,-5.612273768929182,0.047649677745995
2.903654398620876,-5.529709762462566,0.0504825136474724
3.175216175936461,-5.432553792660348,0.0535964322260194
3.4413851196237104,-5.320904525134157,0.0570102154927657
3.7014190808830025,-5.19490103544085,0.0607518174155929
3.954587415313044,-5.054722809081657,0.0648583639191614
4.200170982909922,-4.90058974150249,0.0693761528849003
4.437462148066308,-4.732762138094542,0.0743606541509903
4.6657647795731245,-4.551540714193239,0.079876509512394
4.884394250618671,-4.357266595078689,0.085997532720844
5.092677445116344,-4.150321313222686,0.0928066991639841
5.289970826258797,-3.931114226608335,0.1003570507395991
5.475627759908744,-3.7000840079999167,0.1087035922620931
5.649004371484436,-3.4577113224005,0.1179326341892291
5.809487505177868,-3.2045112653610057,0.1281266749620295
5.9564947239543,-2.941033362981131,0.1393644010047371
6.089474309553347,-2.6678615719076197,0.1517206867248846
6.207905262488361,-2.3856142793350754,0.1652665945132652
6.311297302046103,-2.094944303006975,0.180069374743881
6.399190866287637,-1.7965388912134022,0.1961924657740541
6.471157112047397,-1.4911197227936777,0.213695493944292
6.526815327404012,-1.1794344126969654,0.2326333522584058
6.565849231408956,-0.8622315798988932,0.2530023254631637
6.587876405414024,-0.5403166901668895,0.2746954168733162
6.592572139200367,-0.2145131043965877,0.2975409641155409
6.579683960435911,0.1143436566583062,0.3213052750929818
6.54903163467549,0.4454059123848719,0.3456926279851624
6.500507165360692,0.7778138223135986,0.3703452712481767
6.434074793820142,1.110695386115378,0.394843423614469
6.349770999269162,1.4431664436041456,0.4187052740930295
6.247704498809847,1.7743306747357437,0.4413869819693065
6.128056247431507,2.103279599606796,0.462282676805133
5.991079438009966,2.429092578456969,0.4807244584388819
5.837099501307824,2.750836811667821,0.4959823969853763
5.666496162491706,3.0676177277430736,0.5073133491430224
5.479736077112166,3.378605025824639,0.5140899841928734
5.277386996303207,3.6829338128468576,0.5158166396046161
5.060061491946867,3.9797666282711175,0.5121799727322008
4.828416342177482,4.268294498253243,0.503049751887664
4.583152531382549,4.547736935642546,0.4884788563411862
4.325014590639342,4.817341881847395,0.4687030673670577
4.054765709489721,5.07638270914264,0.4442142527958804
3.773170450188697,5.324159367365233,0.4158261794457443
3.480982551551516,5.5600040242663855,0.3844286520816057
3.178939283032305,5.783281321124253,0.3509490776759818
2.867761444722073,5.993388372745542,0.3163524654087349
2.548153367349665,6.189754767464642,0.2816414266671741
2.2208002882013065,6.3718407519018205,0.2478114428181392
1.8863617525782224,6.539126835857857,0.2156286816473276
1.545494575388279,6.691122336677082,0.1857418527752458
1.1988512219303615,6.827366868140578,0.1585996495622061
0.8470784129334467,6.947430128161343,0.1344309246556242
0.4908331236744478,7.0509099053560655,0.1132773131725577
0.1308239325018775,7.137427745974195,0.0952435529937293
-0.2322341636206737,7.206640552565223,0.0802099540014415
-0.597628292923756,7.258242498898533,0.0677695891137672
-0.964609326287797,7.291960347549186,0.0575076832516465
-1.3323588339778558,7.307551434586077,0.0492842260871687
-1.7000565682547604,7.304815230080239,0.0427831594019023
-2.06687325012783,7.283592984207337,0.0375746927570562
-2.431932608487133,7.243763874651303,0.0334692693420444
-2.7943444757075104,7.185250455319887,0.0302936761565813
-3.1532239053005067,7.108021594085107,0.0277455586277882
-3.5076628610672995,7.012089425947256,0.0256809851701604
-3.856742083020907,6.897511192583907,0.024050493199045
-4.1995542917638335,6.764392157653077,0.0227074967476541
-4.535190962272,6.612884070764808,0.0215591504492752
-4.862741374995835,6.443184943296964,0.020609962901741
-5.181311753613422,6.255540891447214,0.0198010360929035
-5.490021301169648,6.050245425566051,0.0190689037219975
-5.787995930993347,5.827638316046231,0.0184373826790209
-6.074383409106971,5.588106313990856,0.0178939096312389
-6.34835520721465,5.332082861458916,0.0173875080007074
-6.609099376102622,5.060046591288738,0.0169288324640077
-6.855827984172069,4.7725209698236775,0.0165364492735963
-7.087784719702311,4.470073646870655,0.0161876933124818
-7.304243281430861,4.153315605863833,0.0158497955737023
-7.504502567220761,3.822899662496763,0.015552810915438
-7.68789716868897,3.47951927184154,0.0153066766521042
-7.853800899647647,3.1239073132134187,0.0150873475205114
-8.001624934813607,2.7568348881892653,0.0148709125712695
-8.130814155679625,2.3791098584686416,0.0146882137340036
-8.240856926378068,1.9915745338171476,0.0145482965945185
-8.33128770094766,1.5951038740184855,0.0144326591670568
-8.401685901822738,1.1906044065149828,0.0143162283330186
-8.451671740556021,0.7790123705121828,0.0142251868529868
-8.48091391453514,0.3612911753761001,0.0141715958103084
-8.489132817417358,-0.0615719396205407,0.0141462266881148
-8.476100294446312,-0.4885664357944775,0.0141239318456618
-8.441635668039662,-0.9186611177083138,0.0141164382324109
-8.385608613367411,-1.350805074756693,0.0141414099081623
-8.307944198885538,-1.7839338853441025,0.014199406092256
-8.208623040176246,-2.2169703232225064,0.0142758206029424
-8.087680048775905,-2.6488263480172485,0.0143564585551415
-7.945200587328783,-3.0784041595065608,0.0144621482893054
-7.781325556575774,-3.5046003594831863,0.0146044459606883
-7.596252989004814,-3.92631174365095,0.0147817492449207
-7.390238044967628,-4.342435349319815,0.0149794304498033
-7.1635911080786085,-4.751871000777276,0.0151841763549092
-6.916673173340776,-5.153521749533511,0.0154195590866361
-6.649900380180923,-5.54629870451586,0.0157023393719326
-6.363744585244389,-5.92912777431954,0.0160336746058651
-6.05873335393372,-6.300949703618315,0.0163991698769875
-5.735448382699164,-6.660721338891855,0.0167782693608318
-5.39451780826399,-7.00741820620294,0.0171953266326621
-5.036621076433645,-7.340035967368292,0.0176731512165956
-4.662488165690265,-7.657599214486039,0.0182189376673358
-4.272899305477175,-7.959161967695747,0.0188253715688935
-3.86868400311761,-8.243808273113105,0.0194751624071355
-3.4507122912776023,-8.510654870019051,0.0201875422142926
-3.019898413140054,-8.758851000679076,0.020986246588324
-2.5771984174748583,-8.98758756903734,0.0218848164560186
-2.1236092074381965,-9.196098260694429,0.0228894106750175
-1.6601681813154534,-9.383659772102805,0.0239997593218982
-1.1879452484448525,-9.54959466884694,0.0252344965061495
-0.7080456729441857,-9.69326798662904,0.0266191728731244
-0.221605126084736,-9.814096900866948,0.0281782280441341
0.2702130071061317,-9.911553351146706,0.0299396869718023
0.7662176278405508,-9.985164041221475,0.0319351599400513
1.2651927933651166,-10.034512014003798,0.0342055830240833
1.765906746336922,-10.05923857381448,0.0368112063711051
2.2670942473204247,-10.059032781022992,0.0397879960125989
2.7674773200693217,-10.0336476792875,0.0431968054447073
3.265768165670348,-9.982902223599092,0.0471298577856462
3.7606691625415793,-9.906681280282088,0.0517107457756894
4.250872866436393,-9.804935626993563,0.0570944317772019
4.735062010438966,-9.677681952724033,0.0634672477745972
5.211910061915673,-9.525004824406954,0.0711195126229184
5.680085068965274,-9.347046578096482,0.0802864099937217
6.138243579132382,-9.144013997784768,0.091205935828726
6.585027312766895,-8.916189208815696,0.1043432587274138
7.019063157240934,-8.663929713286658,0.1203915721842602
7.438963166947409,-8.38766839004954,0.1402720945886666
7.843324563303442,-8.087913494708653,0.1651340692251001
8.230729734746554,-7.765248659623239,0.1963547642729065
8.59965202346425,-7.420350991567785,0.2362915906778292
8.948539592419383,-7.053959015489711,0.2876693546344605
9.275967736739377,-6.66684122523512,0.3520141294837233
9.580142279834137,-6.259905245509359,0.4333535529911826
9.858880849948656,-5.834201794348344,0.5383614790441642
10.109612880162189,-5.390924683120117,0.6763579776513045
10.329379608390372,-4.931410816521409,0.8593093349434913
10.514834077382984,-4.457140192581668,1.101828053172543
10.66224113472576,-3.96973590265944,1.421172850712539
10.767921697609257,-3.471084530593987,1.8269101751292969
10.826763436235868,-2.9635246609017067,2.3312855932937966
10.828541389212525,-2.449305566662369,3.0132145899983245
10.76245542786457,-1.931303727224244,3.9315173900401934
10.617495058891524,-1.4130905351971506,5.117636340318966
10.382439424366668,-0.8989322964542086,6.575635909835452
10.045857301738245,-0.3937902301335945,8.282202689685409
9.596107103827888,0.096679531364979,10.186645393069542
9.021610534292757,0.5661428850133138,12.209735128583953
8.3215373018623,1.0081566804024864,14.184410372214888
7.507811450880546,1.4164884404474685,15.86076106118316
6.6034027994169335,1.7856680394647917,16.989481586482924
5.643331196903153,2.111575554771869,17.365423250751753
4.6703551943807735,2.3919198143168847,16.912416378929542
3.726717589477979,2.62670438102298,15.698505108379866
2.84939553376515,2.817764048629342,13.93581973989207
2.059911869203667,2.9690339664598047,11.849860518321556
1.3695042659651384,3.0848638169970206,9.662395372012607
0.7802880803290324,3.1696784881901388,7.599825547690479
0.284572967381114,3.227992599017852,5.86232460840227
-0.1343425082924356,3.263987155844108,4.4308099439676525
-0.4897930811544504,3.2808686189788823,3.286615464210798
-0.7946444022370291,3.2813372302084822,2.402876702818742
-1.0611261647398966,3.267571530638656,1.7326943830809984
-1.297514639007864,3.241049294017256,1.2363752074679242
-1.5107986358109793,3.202960583565278,0.8760040829209212
-1.706815198669398,3.1542610552807315,0.6154826705255887
-1.8889865808873405,3.095564545257865,0.4315153526935922
-2.060178616667186,3.027400945546808,0.3028834610780478
-2.222455256268792,2.950195506328648,0.2126290257432363
-2.3768211153734478,2.864252819038612,0.1509894255748026
-2.5241325494133253,2.7698709379741637,0.1087295047242126
-2.664780436616832,2.667307599239225,0.0799538629530683
-2.7988938740406666,2.5568071961994376,0.0607107460012598
-2.92651160419657,2.4386213309697284,0.0476587375879915
-3.0474880861229585,2.312999267226136,0.0390029291858082
-3.1616492002791348,2.180205444600535,0.0332046774539797
-3.268759546933977,2.0405159098481573,0.0293197274965322
-3.3685557909909463,1.894221658822345,0.0267422587561253
-3.4607748049297427,1.7416311951960974,0.0249717878682454
-3.545137925810396,1.5830684568765994,0.0237788682988842
-3.621380296211096,1.4188750332243467,0.0229515127232306
-3.6892455782867386,1.2494090788199388,0.0223542008465444
-3.748486270163432,1.0750446318569078,0.0219354643703575
-3.798875839140016,0.8961716653259701,0.0216267637976299
-3.8402046668858927,0.7131950732904649,0.0213859247895753
-3.87227906469344,0.5265339857000568,0.0212102196828457
-3.894928276319944,0.3366206172912113,0.0210850356445686
-3.908004604514435,0.1438996670775011,0.0209869821720668
-3.911380119935445,-0.051172688046157,0.0209159503195867
-3.90494886537647,-0.2481292545009942,0.0208762401070593
-3.888629790709537,-0.4464943662750674,0.0208658981745618
-3.862366795687008,-0.6457841067606603,0.0208776356695352
-3.826128338277993,-0.8455079231852326,0.0209060715341496
-3.7799051825939474,-1.0451676735988662,0.0209570649849993
-3.7237128994854087,-1.244259710117577,0.0210330648310622
-3.6575932434640177,-1.4422787354281232,0.0211347566914732
-3.581614154270677,-1.6387178141032452,0.021261085932991
-3.4958697568756927,-1.8330683726009784,0.0214092576699977
-3.4004804594634246,-2.0248237830827853,0.0215749502414783
-3.295589986649317,-2.213477482221321,0.0217609844230979
-3.1813652171686764,-2.39851891483407,0.0219747093073425
-3.057998616568633,-2.5794453810808333,0.0222210383653773
-2.9257082763290967,-2.7557623045892403,0.0225023573037625
-2.784737913863869,-2.926983232453101,0.0228185240644512
-2.635356872519621,-3.0926298352338297,0.0231668688247914
-2.4778601215762994,-3.2522319069598056,0.0235421939975253
-2.3125677048265043,-3.4053279356033253,0.023937236250461
-2.139815514377107,-3.551471485104715,0.0243562126094575
-1.9599621905060995,-3.690222565752881,0.0248131127153779
-1.7733888544285592,-3.8211564749676494,0.0253176950885207
-1.5804971613908672,-3.9438668343459966,0.0258753513940419
-1.3817093006724024,-4.057965589660862,0.0264871064419506
-1.1774679955840264,-4.16308301086215,0.0271496181871132
-0.96823650346871,-4.258867692076261,0.0278551777292518
-0.7544958995088825,-4.344987860217484,0.0285967837648606
-0.5367359991224465,-4.421132831294262,0.0293908512298068
-0.3154671164224027,-4.487008644807193,0.0302488085664944
-0.0912124212446551,-4.54234673511633,0.0311786844315704
0.1354930491627231,-4.586904622675694,0.0321864442343312
0.3641023901374527,-4.620465914032769,0.0332759901367138
0.5940568296048463,-4.64284030182889,0.0344491610533039
0.824785728077041,-4.653863564799031,0.0357057326513328
1.0557144758301078,-4.653399533207946,0.0370515572764829
1.2862626620017297,-4.641336172506035,0.0385004217275702
1.5158377205396223,-4.61758659642154,0.0400596250548309
1.743847067187442,-4.5820947978226805,0.0417374845798148
1.969698164041214,-4.534835672218804,0.0435433903495378
2.192798519547265,-4.475815017760703,0.0454878051364663
2.412555688504023,-4.405069535240278,0.0475822644385317
2.628377272061235,-4.322666828090634,0.0498393764791246
2.839674069165172,-4.228705895968636,0.0522740109808792
3.045883166913512,-4.123318505999503,0.0549087900120385
3.2464135231778606,-4.006657218756999,0.057748180494024
3.4406796420447545,-3.878903403703952,0.0607946629213849
3.6281129391254896,-3.740269421321146,0.0640535637691196
3.8081617415543576,-3.590998623108486,0.0675330554926471
3.980291287990157,-3.4313653515839224,0.0712441565278327
4.143983728615516,-3.261674940283874,0.0752007312909781
4.298738125136371,-3.082263713763857,0.0794194901788065
4.444070450783244,-2.8934989875971087,0.0839199895684952
4.5795135903098405,-2.6957790683762166,0.0887246318176367
4.704617339994231,-2.489533253711645,0.093858665264274
4.818957489334559,-2.275212298030523,0.0993352466839085
4.922136819504232,-2.0532705543308403,0.1051167156741685
5.01374886787001,-1.8242070560290768,0.1111821715667219
5.09342020462468,-1.588542235799208,0.1175053305858258
5.160813099544657,-1.346815836811099,0.1240517266790835
5.215625521990591,-1.0995869127286095,0.1307787115174954
5.25759114090675,-0.8474338277117921,0.1376354544953995
5.286479324821494,-0.5909542564149379,0.1445629427305248
5.302095141847025,-0.3307651839874013,0.1514939810639683
5.304279359679393,-0.0675029060745053,0.1583531920601714
5.292908445598608,0.1981769711842327,0.165057016006967
5.267894485254236,0.4655997767543472,0.1715135537392855
5.2291743910341735,0.7341070751318514,0.1775899355421243
5.1767264113818365,1.003026440962512,0.1831206260263455
5.110577281006528,1.2716636951739322,0.1879582631036499
5.030794662366132,1.5393264572491283,0.1919678511901558
4.937487145667209,1.8053241452256088,0.1950267612063753
4.830804248865396,2.06896797569447,0.1970247305772083
4.710936417664765,2.3295709638022144,0.1978638632319635
4.578115025518072,2.5864479232498256,0.1974586296043421
4.432612373627278,2.83891546629191,0.1957358666324451
4.274728131538934,3.086304572176819,0.1926357757569702
4.104798912610804,3.327949858209207,0.1882005400723444
3.9232012406856014,3.563186811054587,0.1825333359330321
3.730333317571115,3.791369360085106,0.1757525473068366
3.526615016427975,4.011869883672665,0.1679917562806996
3.3124878817683463,4.224079209190473,0.1593997430606545
3.088415129456531,4.4274066130122325,0.150140485971846
2.854881646709785,4.621279820511482,0.1403931614585649
2.612393992096508,4.805145006063191,0.1303521440841739
2.361475865277918,4.978466642832086,0.1202201248299337
2.102665586989277,5.1407235515296215,0.110217251242386
1.8365222242262087,5.29141628270801,0.1005512477819499
1.563618864960843,5.430072450518955,0.0913816292020253
1.284542518642651,5.55624676289857,0.0828194038868081
0.9998941161993232,5.669521021566807,0.0749270738513258
0.7102885100377729,5.76950412202713,0.0677186347414619
0.416358108154524,5.855830884054126,0.0611808674460804
0.1187669801024322,5.928159894717893,0.0553576155300164
-0.1818069463424054,5.986181915879743,0.0502552070890622
-0.4846770669000375,6.029620983625554,0.0458163003086524
-0.7891470289507148,6.058234257074936,0.0419284654617534
-1.0944949801715749,6.071809911622314,0.0385488370368125
-1.3999806850801466,6.070169467918713,0.0356767259081062
-1.7048630861122789,6.053171790759636,0.0332415830767403
-2.008400089001481,6.020713142443546,0.031107039403217
-2.309831171895933,5.972724806769,0.0292296750586387
-2.608383256521269,5.909174412921378,0.0276358645396092
-2.90329012695219,5.830069305644067,0.0262855792783865
-3.193792511854501,5.735456603499995,0.0250755738109328
-3.479124581645981,5.625421187477944,0.0239791512176442
-3.758518100483365,5.500086249208562,0.0230297824682233
-4.031218148396932,5.35961526725652,0.0222079031873629
-4.296482790919847,5.204211865932384,0.0214510884184964
-4.553574627350239,5.034118218072669,0.0207539000220399
-4.801765039333782,4.849615230470663,0.0201446595503211
-5.04034528173243,4.651023066947568,0.0196120190447125
-5.268626600437001,4.438700938835944,0.0191105201013415
-5.485934060606143,4.213045471228136,0.0186416628187375
-5.691609950788518,3.974490532847792,0.0182333028333198
-5.885023389706992,3.72350661299595,0.0178808108701503
-6.065570722526517,3.460600553698382,0.0175493480510392
-6.232671523979128,3.18631385554886,0.0172329223574864
-6.385768669337088,2.9012221658023583,0.0169603167137013
-6.524338085183283,2.605933538962283,0.0167345313344695
-6.647889700550003,2.301087820362118,0.0165333189607304
-6.755965972784567,1.987355439573168,0.016334782661722
-6.848137972618301,1.665436024234487,0.0161655255251931
-6.9240139116979,1.33605666708079,0.0160362341227678
-6.983241896722569,0.9999696482207046,0.015938541707269
-7.02550983515983,0.6579521801627001,0.0158475786130221
-7.050542037861967,0.310803831455528,0.0157688594467775
-7.0581004912360585,-0.0406533519570292,0.0157210676007279
-7.047991214488785,-0.395579847187175,0.0157073853686356
-7.02006467457045,-0.7531196534460309,0.0157180383152265
-6.9742155417004295,-1.112400989073529,0.0157346338053953
-6.910379075457761,-1.4725390895722088,0.0157680352516532
-6.828533430358913,-1.832635684134033,0.0158316038219967
-6.728703761985233,-2.1917861347754046,0.0159282815842362
-6.610962343827342,-2.5490802078606567,0.0160521281308579
-6.475428516495173,-2.9036023161215345,0.0161888057086406
-6.3222656771186525,-3.254435734301817,0.0163385426533849
-6.15168006960755,-3.6006590948034205,0.0165192809742122
-5.963924867460655,-3.941355478745077,0.0167400969365082
-5.7593004451068905,-4.275615374104072,0.0170006966632626
-5.538154377905803,-4.602536675715029,0.0172914161350681
-5.300880912927908,-4.9212254867564384,0.0175953488108772
-5.047914562323003,-5.230800257548197,0.0179219472833162
-4.779732436710379,-5.530388364620618,0.0182948405218388
-4.496855615060787,-5.8191368326978665,0.0187257525793386
-4.199848731564918,-6.096214002404149,0.0192145573039687
-3.8893199756359738,-6.360809530261094,0.0197492783391377
-3.565919802616404,-6.6121351945921685,0.0203115686607889
-3.230331324359451,-6.849428024695311,0.0209228457085716
-2.8832766462298367,-7.071948724022287,0.0216048137431675
-2.5255143271888976,-7.278990962672571,0.0223688777155273
-2.1578383902160745,-7.469882481235965,0.0232191262595535
-1.7810783223102282,-7.643985090792024,0.0241523316920968
-1.3960955163834394,-7.80069637304724,0.0251680777338822
-1.0037771896253025,-7.939449451247997,0.0262906372874024
-0.6050413451396328,-8.059714462784576,0.0275378270170742
-0.200830061371481,-8.161006343288967,0.0289272162380547
0.2078907510283492,-8.242885011207047,0.0304766489100586
0.620131349206527,-8.304955367799323,0.0322042436373699
1.034882828878175,-8.346869413651506,0.0341355317115593
1.451121330571704,-8.368324728860014,0.0363066758694266
1.8677977633193092,-8.369060958587438,0.0387423754895683
2.2838545110771764,-8.348871470979844,0.0414806359468315
2.698226252876755,-8.307603835191266,0.0445740402997137
3.1098399628233357,-8.245159821383584,0.0480897492903569
3.517614910094646,-8.161495400726858,0.0521095013445335
3.920463264792093,-8.056621006703628,0.0567313865741589
4.317305209354233,-7.930605303130201,0.0620972699275065
4.70704186274399,-7.783559081097515,0.0682927613973542
5.088569051136267,-7.615647693534337,0.0754357344466977
5.460788016316088,-7.427096890661461,0.0837159459954491
5.8226054156812,-7.218192819990563,0.0933950364204848
6.17293332224072,-6.98928202632467,0.1048065295556286
6.510689224613991,-6.740771451759044,0.1183558326916056
6.834796027033338,-6.473128435679305,0.1345202365761393
7.144182049341,-6.186880714763689,0.1538489154138256
7.437755148478011,-5.882620347166971,0.1771620843084012
7.714431014307778,-5.560976094357321,0.2052686776911439
7.973113147914773,-5.222631643173541,0.2390596193128429
8.212646059283482,-4.868346473664523,0.2798701463440367
8.431815256046416,-4.498955862959693,0.3294798980436079
8.629347243483458,-4.115370885270346,0.3901129157585785
8.803909524523547,-3.7185784118866687,0.4644376429245379
8.954110599742886,-3.309641111181222,0.5555669250650765
9.0784999673664,-2.8896974486058227,0.6670580097923395
9.17557632603732,-2.459963023962825,0.802824503019256
9.244248326693452,-2.0218370397201606,0.9615131575915474
9.282171542991607,-1.5767215469907354,1.152071473744995
9.286429051673414,-1.1260831148425572,1.3870098674783018
9.254266444883768,-0.6715563147596069,1.6748074932127632
9.183091830170769,-0.2149437206382427,2.019912243794281
9.070475830486034,0.2417840912086744,2.42274075049072
8.91415158418424,0.6964885420554103,2.8796783829945047
8.712014745023126,1.1468630507617883,3.3830792494217112
8.462123482164431,1.5904330337716646,3.92126619631008
8.1626984801725,2.024555905116004,4.478530808622466
7.813021429127322,2.446563706696592,5.033240064618214
7.415599081500869,2.854013997436693,5.550316305423008
6.9740941555521045,3.244449602292577,5.991843425398116
6.494097844133119,3.61564325387053,6.321210302337367
5.983049988184159,3.965647588558629,6.504492746531329
5.450094305154832,4.292905157612422,6.520292545164788
4.905045996453548,4.596286977646555,6.362925671041736
4.357365289471948,4.875200092881068,6.042139717643833
3.8161324803485175,5.12951214762714,5.583362391704483
3.288578939323446,5.359480053583384,5.025155611771075
2.779418235849085,5.5657625311101455,4.407578964895559
2.291741760778205,5.749109631750418,3.768748366904995
1.8270421001862864,5.910352204588016,3.1448234339043832
1.3851740013567264,6.050403644837775,2.5692496168568657
0.9640072348494224,6.170204561937605,2.056945555209409
0.561237555918762,6.270505859266876,1.614902987062514
0.1744533590653505,6.351952258812691,1.2460768982240449
-0.1990904233081951,6.415108990467452,0.9464428014578694
-0.5621817560639168,6.460435166119072,0.7067765452537728
-0.916492324955909,6.488196842523838,0.5205906492461112
-1.263524550353215,6.498609635657139,0.3795961127735451
-1.604617305343052,6.491853169565124,0.2738556455302255
-1.940376559898661,6.468020198978668,0.1967352482361384
-2.271174452736042,6.427192244707402,0.1418507669275013
-2.5972498517233467,6.369457013263125,0.1025243462483586
-2.9183481336959685,6.294876278634066,0.0753475956871242
-3.2341545317813494,6.203539294444447,0.0568005999995109
-3.5442263270684915,6.095557761488136,0.0440350469033552
-3.847947757468373,5.9710640109906485,0.0355531698321115
-4.144691783351128,5.830228801989676,0.0297976078096025
-4.4337501470896985,5.673255116107596,0.0259521196557244
-4.714401572073403,5.500385184311926,0.0233466046537737
